method,simnum,listnum,hit,miss,fa,cr,cost,startseed
uinvite_hierarchical,9,26,237,156,31,12296,187.0,702
uinvite_hierarchical,9,27,226,167,39,12288,206.0,729
uinvite_hierarchical,9,28,230,163,38,12289,201.0,756
uinvite_hierarchical,9,29,232,161,40,12287,201.0,783
uinvite_hierarchical,9,3,78,315,30,12297,345.0,81
uinvite_hierarchical,9,30,230,163,46,12281,209.0,810
uinvite_hierarchical,9,31,246,147,40,12287,187.0,837
uinvite_hierarchical,9,32,252,141,38,12289,179.0,864
uinvite_hierarchical,9,33,244,149,40,12287,189.0,891
uinvite_hierarchical,9,34,241,152,34,12293,186.0,918
uinvite_hierarchical,9,35,243,150,30,12297,180.0,945
uinvite_hierarchical,9,36,261,132,51,12276,183.0,972
uinvite_hierarchical,9,37,237,156,43,12284,199.0,999
uinvite_hierarchical,9,38,252,141,38,12289,179.0,1026
uinvite_hierarchical,9,39,240,153,38,12289,191.0,1053
uinvite_hierarchical,9,4,104,289,42,12285,331.0,108
uinvite_hierarchical,9,40,250,143,37,12290,180.0,1080
uinvite_hierarchical,9,41,259,134,39,12288,173.0,1107
uinvite_hierarchical,9,42,267,126,40,12287,166.0,1134
uinvite_hierarchical,9,43,276,117,36,12291,153.0,1161
uinvite_hierarchical,9,44,267,126,48,12279,174.0,1188
uinvite_hierarchical,9,45,261,132,36,12291,168.0,1215
uinvite_hierarchical,9,46,258,135,33,12294,168.0,1242
uinvite_hierarchical,9,47,251,142,27,12300,169.0,1269
uinvite_hierarchical,9,48,255,138,24,12303,162.0,1296
uinvite_hierarchical,9,49,268,125,30,12297,155.0,1323
uinvite_hierarchical,9,5,120,273,40,12287,313.0,135
uinvite_hierarchical,9,6,144,249,62,12265,311.0,162
uinvite_hierarchical,9,7,158,235,57,12270,292.0,189
uinvite_hierarchical,9,8,185,208,67,12260,275.0,216
uinvite_hierarchical,9,9,179,214,59,12268,273.0,243
uinvite_hierarchical,0,50,264,129,32,12295,161.0,0
uinvite_hierarchical,1,50,267,126,29,12298,155.0,150
uinvite_hierarchical,2,50,268,125,31,12296,156.0,300
uinvite_hierarchical,3,50,264,129,27,12300,156.0,450
uinvite_hierarchical,4,50,263,130,28,12299,158.0,600
uinvite_hierarchical,5,50,263,130,25,12302,155.0,750
uinvite_hierarchical,6,50,254,139,37,12290,176.0,900
uinvite_hierarchical,7,50,256,137,38,12289,175.0,1050
uinvite_hierarchical,8,50,262,131,33,12294,164.0,1200
uinvite_hierarchical,9,50,257,136,29,12298,165.0,1350

