numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,truegraphll,truegraphll_prior,truegraphll_irt,truegraphll_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_uinvite_irt,time_uinvite_irt,bestgraph_uinvite_irt,hit_uinvite_irt,miss_uinvite_irt,fa_uinvite_irt,cr_uinvite_irt,ll_uinvite_irt,cost_uinvite_prior,time_uinvite_prior,bestgraph_uinvite_prior,hit_uinvite_prior,miss_uinvite_prior,fa_uinvite_prior,cr_uinvite_prior,ll_uinvite_prior,cost_uinvite_irt_prior,time_uinvite_irt_prior,bestgraph_uinvite_irt_prior,hit_uinvite_irt_prior,miss_uinvite_irt_prior,fa_uinvite_irt_prior,cr_uinvite_irt_prior,ll_uinvite_irt_prior
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,110,3,3,>>sparse6<<:]__@_@A_@AB_@ABC_@B`ACDEaBEbEGaDF`CE_CJ_@ABK_@AB_@F`DINaBCN`BGaDKLaCDEF_@CR`MNOcDEFN`FIO`CJK_DMP`CIOSVaFPVXZ_CR,-902.4105928,-926.7566244,-869.9324847,-897.2691799,102,00:00.1,>>sparse6<<:]a?@_@A_@AB_@ABC_@ABD`CDaBDEbEG_ADEFG_@ACEGH_CEIJ_@ABHJK_@ABDE`ADFL`CDEINaBCGIJN_@BEGHL`ABDKL_ABCDEFJKNP_@CDEJKLQR_@FJLMNOQ`ABCDEFMNOPQSU`CDFIJNOQ`ACDEFJKMT_BCDJMPQTW`ACFGIKOSUVXY`ACEFIJLPSVWXZ_@BCEJLPRTYZ[,106,4,98,227,-956.265501,37,04:35.2,>>sparse6<<:]a?@_@A_@B_BC_@B`CDbEeG_AF_@CEcJ_@ABK_AB`F`IbCNeGHaDKLcDFP_R`MNOQ`ACDNS`FIO`CJKT_DMPQ`CISaFPVXZ_BCR,85,25,12,313,-875.4864843,34,09:18.2,>>sparse6<<:]a?@_@A_@AB_ABC_@B`CDbEeG_AF_@CE_CJ_ABJK_@AB`F`IbCN_EGHaDKLcDFP_R`MNOQ`CDNS`FIO`CJKT_DMP`CIOSVaFPVXZbCRT,89,21,13,312,-848.0452088,36,03:49.5,>>sparse6<<:]__@_@A_AB`AC`ABDaBaaCEFG`ABaBCEbDEaDGHJ`aDGLaFGHIJeFGLeGcHJ`BDJ`BCIQaBG_CEH_@bCGIMWaBIUbLNPX_@DMSUVbDEK,84,17,19,315,-896.5838057,31,12:47.0,>>sparse6<<:]__@_@A_@AB`AC`ABDaBaaCEFG`ABaBCEHbDEaDGHJ`aDGLaFGHIJeFGLeGhJ`BDHJ`BOQaBG_ACEH_@DbCGIMWaBIUbLNPX_@BDMUbDEKT,88,13,18,316,-875.5670215
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,106,4,4,>>sparse6<<:]__@_@A_@AB_@ABCaBC`CE_@CDE_ABGaCGHaGH_@DEF_BGaBFIbCFKgHJdEGcEFKcIdN_ADIaHM_@DHM_@ADKT_@DHIdKdEJ`AKTWdFGKVW,-911.6780416,-856.9874199,-882.4326143,-837.2031786,120,00:00.1,>>sparse6<<:]a?@_@A_@AB_@ABC_@BC`ABD_@BCDEF_ABDG_@AEGH_@ACFGH`ACDEF_BCGKaBCEFHI_BCEFJKLMaBGHIJ_DEGIM`CEFKLNaCILaDINPaBCDEIJKMNOQSaBEHIJMP_@BDFGHIKMNPTU`AJKLRSTU_@CDHIOQTVW`BDGHKLPSX_CDEGHIJNOPUV_@EFKMNTUWY_ABDEFGJKMNVWZ[,96,10,110,219,-964.4869118,39,03:18.4,>>sparse6<<:]a@_@A`AB_@ABC_C`_@CD_BG_AHgH`EF_BCGaBEIbCEFKgHJdEIcEFKcIaNaBCIJaHM_@DHM`AKT_@DHIdSeHJV`KTWYdFGVW,81,25,14,315,-879.4793269,29,10:18.0,>>sparse6<<:]a@_@A_@AB_@ABC_C`B_@C_ABG_AGHaGH`DEF_BCGaBEIbCEFKgHJdEcEFKcIdNaCDIaHM_@DHM`AKT_@DHIdLSdEJV`KTWYdFGVW,88,18,11,318,-855.8858221,32,04:40.9,>>sparse6<<:]_`_@_A`AB_CDaBD_ABDdFGebF_BCEI_BCJdGcFLcHMaBDgJNgP_JLN_ABDEfMOfHJN`DL_NSToUhMOU_@CDE_NQS[,80,23,9,323,-830.6634742,32,09:18.4,>>sparse6<<:]_`_@_AaB_CDaBD_ABDdFGebF_BCEI_BCJKdGHcFGLhMaBDjNgP_JLN`ABDEfMOfHJN_@DLO_@NSoUhMOU_@CDE_NQS[,81,22,10,322,-818.1514061
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,107,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`ADaBCDE`AEF_AF_CEG_AH_@ABDH_A_ACLfJK_@ABC`BDbC`AGHLMfJK_AC_@ACObFfHJO_CDKaHNSWaDHUX_@HN`ABH,-934.1003438,-879.1705925,-902.7700012,-852.3525267,131,00:00.0,>>sparse6<<:]_b?@A_@AB_@ABC_@ABCDaBCDE`ACDEF_ABEF_@CEFGaCFH_@BCDFGHJ_AE_ABCDFLcFHIJK_@ABCDEFGHIK`BCDIJKMObCJ`ABEGHLMO_ABEFGJKN_BCDFKMOPRS_@ABCDEFGJLOPRT_BEFHJKNQST`ACFJKLNOSTVcDJKOQ_ADEFGHKMNOPSW`ACDFHJKMRSTUX_@GHIKNOUWX_@ABCDGHIKMPQTUWX[,100,7,124,204,-981.992923,37,04:11.6,>>sparse6<<:]b?@A_@AB_@AC`AbCD`AEF_AFcEGaH_@Da_ALfJK_@ABCDcDOb`AGHLMfJK_BC_@AEORbFaFJdKaHNScHKTUX_@HNX`ABH,81,26,11,317,-904.9302442,36,12:52.3,>>sparse6<<:]b?@A_@AB_@AC`AaBCDE`AE_AF_CEGaH_@Da_ABLfJK_@ABCDaDOb`AGHLfJK_CF_@AEORbFaFJTcDKaHNScDHKUX_@HNX`ABCH,84,23,13,315,-881.4411012,32,04:08.9,>>sparse6<<:]a?@_@_@AB_ABC`BbD_BdGcG_@AcDFJ_ACbEFGdKLfGIMhObCDFKM_AJKgH_@ABCFGS`ELTdF_@BCJUcMgSbOPSTeKOXeOS,82,21,11,321,-857.828887,27,10:51.9,>>sparse6<<:]a?@_@_@AB_ABC`BbDbFcDGcG_@AcDJ_ACJbEFGKdKLbFGIMgHObCDFKM_AJKgH_@ABCFGS`ELTdF_@ABUbOgS`BPSTeKOXeOS,86,17,10,322,-835.2958737
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,103,6,6,>>sparse6<<:]__@_@A_@AB_@ABCaBC`BDEeF_@BDF`AEF_@DF_@DF`D`DF_@CcFJ`FIdFGJK_@BDHjKN_ACDHbFIbGIbDFKQbDFQbEFGfGIY_@FOeFP,-900.2041118,-896.2941662,-869.1868775,-865.6354423,118,00:00.0,>>sparse6<<:]a?@_@A_@AB_ABC_@ABCbDaE_@ABDF`ABEF_@BCDEFGHI_@ADFJaCDJ`DFHIJL_@ACEJLMcEFJKLMN`CEFILNbDFGHJKMN_@BDEFGHLQ_@EJKNQ_@ACDEHJKLMNOR_BCDEFHIQ`BCDEGIR`ABDFKLQSTaBDFGHKMNOPQUaBCEFGILMUWX`FGIKQVXY_@BCFHJMORTUXYaBEFGIPUXY[,97,6,112,220,-968.8701731,31,02:36.0,>>sparse6<<:]a?_@A`A_ABCaBCbDebF`EF_@D`FJd`DH_@CcFJM`IdFGJKM_@BDHjKN_ACDHKbCFIbGdFKQfPQbEFGfGIVY_@FOXeFP,81,22,9,323,-873.9665372,30,12:28.4,>>sparse6<<:]a?`A`A_ABCaBCbDebF`AE_@D_@FJd`DFH_@CcFJM`IbDFGJK_@BDH_JK_ACDHNbCFIbGIdFKQfPQbEFGfGIY_@FOXeFP,82,21,9,323,-849.0285495,29,03:31.3,>>sparse6<<:]__@`A_@AB_ABbC_DaBCD`ABC_@BH_BDbHI`BD__CDJcDEHaDFIJ`GIMbCE`ADJQaDFP_@ALMbEKRdPT`GIJLUbFKLaJLP`GIShKX,90,19,10,316,-879.2369299,24,18:37.4,>>sparse6<<:]__@`A_@AB_ABbC_D`CD`ABC_@BH_ABDbHI`BD__CDJcDEHaDFIJ`GIbCEO`ADJQaDFP_@AMbEKRdPT`GIJLUcFKLUaJLP`GISUhKX,93,16,8,318,-853.5632514
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,101,7,7,>>sparse6<<:]__@_@A_@AB_@ABCcD_BCE_F`BDG_ADF_H`BDE_CEFI`DEcFLM`ACENdENfGHaDHIMbDIbKdENPg_BFIfGQbDKMSU_GQX`ADHOaDEL,-866.3467828,-899.5389235,-841.4911229,-872.5126588,105,00:00.0,>>sparse6<<:]__@`_@AB_@ABC`ABCD_BCE_@BCF_@BDG_@ACDEFG_ABCH`ABDEFGHI_@BCDEFGHIJ`ACDEIL`CEFIKLM_@ABCDEKMN_@DENObEFGHJO_ADEHIJLMPbDHIKLMPRbEHKMOSdEGKLMNPgJR_BFHIJKN_@CFGMOQRV_@BDKMNOPRSTUW_GLNQRVWXY`ADHMORSXaBCDEILORSX,99,2,103,231,-953.1151075,27,03:56.8,>>sparse6<<:]a?@``AB_@ABCd_C__@BDG_ADF_`BDE_CEFI`DcFLM`ACEeNfGHaEHIdbKdKNPg_BFIfGQ_BKMSU_GQX`AHORSaELO,81,20,7,327,-848.3831161,19,09:42.3,>>sparse6<<:]a?@``AB_@ABCd_C__@BG_ADF_`BDE_CEFI`DcFLM`ACEeNfGHaDHIdbKdENPg_BFIfGQbDKMSU_GQX`ADHOaELO,84,17,2,332,-824.5130307,29,03:36.8,>>sparse6<<:]a?@_@AaB_@AC_AbaC`A`AF_@CDHaCFHI_BFIbEFJLaCEF_@cG`BJObDNQdaHS`DENbGPaFKLOfLObMOX`BJaG_ILMW,81,21,8,325,-876.5108162,24,14:58.4,>>sparse6<<:]a@_@AaB_@AC_AaBaC`A`AF_@CDHaCFHI_BFIbEFJLaCE_@AbG`BJObDQaaH`DENbGPaFKLOfLObMX`BJaG_ILMW,82,20,4,329,-851.9538847
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,95,8,8,>>sparse6<<:]__@_@A_@AB_@ABC_ADaC`Ca`CDFGaBCD_@DJ_BEcDFcDFhcDNbGMNP`AL_BLRaDJK_ABRdFNPQ_@ADTgMN`SUbRY`CDGcLQ,-850.0110869,-879.6132994,-830.429841,-855.7289576,110,00:00.0,>>sparse6<<:]__@_@_@AB_@ABC_ABD_AC_@CEF_AE_@BCDEFGH_@ABCDEGI_@DEFHJ_ABEI_BCDEFHJcDEFKMh`BCDGILMNbCFGMNP_ABEIKL_BCILMOR`ADEGIJKMOQ_ABDEFKMRSTaCDFKMNPQT_@ADKLMNPRSTeGIMN`EFIJSUbGIRSUWY`ADFGIJKLPSTWYZ`BCDEKLMNQSVXY[,92,3,107,233,-947.3313781,18,03:02.1,>>sparse6<<:]__@`aB_@BC_ADaC`Ca`CDFGaBCD_@_BEcDfKMhcDNbGMNPaLbLRaDJK_ABRSdFNPQ_@ADTmN`SUbRY`DGcLMQ,81,14,4,336,-834.0714488,19,08:45.3,>>sparse6<<:]__@`aB_@ABC_ADaC`Ca`CDFGaBCD_@_BEcDfKMhcDNbGMNPkLbLRaDJK_ABRdFNPQ_@ADSTgMN`SUbRY`DGWcLMQ,82,13,6,334,-821.1378858,32,04:12.4,>>sparse6<<:]_`_@_@ABaB_@ABDaBaF`ABDaF_ACEH_@DdHK_DFJcMbLaBJKaCDEHK_@DFLQaFGlNO_KO_DHJMaFGInTjMVbCDPQY`BHVhJMNY,86,20,12,317,-857.7475019,28,11:52.7,>>sparse6<<:]_`_@_@ABaB_@ABDaBDaF`ABDaFG_ACDEH_@DdGHK_DHJcMbLaBJKaCDEHK_@DFQaFGlNO_KO_HJMaFGInTjMVbCDEPQ`BHVhJMNY,89,17,11,318,-834.6093276
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,98,9,9,>>sparse6<<:]__@_@A_@AB_@ABCaB`ACDcD_BCEbCFGdGIbCDHaCD_AGILdGJM`BDGKgIO`CGHIkQbH_BCDOcLMcHOaGJOdKRgKOjOjOZcEHQS,-884.5055247,-893.4198827,-858.8031643,-865.1812997,119,00:00.0,>>sparse6<<:]__@_@A_@AB`AC_ABCD_@ABCD_CDEF_ABCDEF_ABCFGHaBFGI`BCDFGHaCDFJ_ADFGIJL_ABDGIJKM`BCDFGJKN`EFGIJMNO_@CEFGHIJN`CHKMQ_@BCDHK_ABCDEGLMOS_CEJKLMSTaCDHIKMOQ_@AEGIJKLNOPSTV_CJKMOPRT`DEHJKNOQRWfGJKOPRWYdJKOVWZcDEHMQRSV,93,5,114,223,-963.2132563,37,03:39.1,>>sparse6<<:]a?_A`AB`ACaB`ACD_D_BCEbCFGgcDHaCJ_AGIJLdGJM`BDG`GIO`CGHIkQ_BD_BCMOSeLMcDH`AGJOP_KMRhORjKOYjOZcEHQS,79,19,18,319,-870.5213139,24,10:37.5,>>sparse6<<:]a?_A_@AB`ACaB`ACDdaBCEbCFGgcDHaCJ_ADGILdGJM`BDG`GIO`CGHIkQbD_BCDcLMhOaGJOP_KRkOjOjOZcEHQS,81,17,7,330,-844.9229851,30,05:23.5,>>sparse6<<:]b?@A`A_@AB_BDaB`ADaFfH`ABCHbCE_@ACEH`D_CFKbD`CELaHMNkNcDcGS_ADLTaLMUdLT_DLOU_FHIbMOYlUWX_LX[,80,19,11,325,-877.7256679,30,10:54.2,>>sparse6<<:]b?@A_@A_@AB_BDaB`ADaBFfH`ACFHbCE_@ACEH`D_CFKMbD`CELaHMkNaCDcGS_ADLTaLMUdELT_DLOU_FHIbOYlUVWX_LX[,82,17,13,323,-852.8307154
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,104,10,10,>>sparse6<<:]__@_@A_@AB_@ABC_CD_@CD`AB`CF_@FH_ABFaCDF`CEH_@ACHI_DE_GJ_CELN_CK`HIcQ_CENcFKdEFOQdT_CFH_@ABD_CN_BObDEKPS,-886.4380452,-877.152909,-856.7829373,-848.9028971,111,00:00.0,>>sparse6<<:]a?@`A_AB_@AB`CD_@ACD`AB`ACDF_@ABFH_ABDF_ABCDEFHI_@CEHJ_@ABCFHIJL_ABDGIJL_BDGJK_CDEGILN_BCFGIKM`BDHILMOQbELQ_ACDEINQS`ACFHIKLMOQbEFJKMNOPQS_DEKNQTV_FGHIMOR_@ABDFGLMNPRSTW_ACDNPTUX_@BGHJNOPYbDEKMNPSW[,95,9,102,229,-956.3951433,30,03:18.7,>>sparse6<<:]a?`A_AB_@ABcD_@C`AB`_@FH_ABcDFcEH_@ACFHId_GcELN_CGK`HbQ_CENcFIKeFKOQdT_FH_@ABTcNbNObDEKPS,81,23,7,324,-851.0919827,27,21:09.1,>>sparse6<<:]a?`A_AB_@ABcD_@C`AB`C_@FH_ABcDF`CEH_@ACFHId_GJcELN_CGK`HbQ_CENcFIKeFKOQdT_FH_@ABTcNbNObDEKPS,84,20,7,324,-829.3235656,19,05:20.5,>>sparse6<<:]b?@A`AB_@ABCa__@AebEG_@AI`JdGJ`BCEdGJL_ACEJ_@IeHIO_DIPdJNP`CM`CQR_ABEiOcMgIKTiJPQiPQZq,79,13,6,337,-854.9921063,20,14:33.7,>>sparse6<<:]b?@A`AB_@ABCa__@AebEG_@AI`JdGJ`BCEdGJL_ACEJ_@IeHIO_DIP`JNP`CM`DQR_ABEiOcMgIKTeIJPQ`IQZq,79,13,7,336,-833.9030169
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,103,1,1,>>sparse6<<:]__@_@A_@AB_@ABCaBCDaC_ABD`ACGbDFHaCIcIJcIJ`DE`ADEFaIJKeG_@ABdFIK_BQ_ABCD_@CDHbCDM`HNaCQU`ACHdGHnTXdFHQT,-948.7118764,-969.2049575,-923.2140747,-937.4237955,126,00:00.1,>>sparse6<<:]__@_@A_A_@ABC_BCDaC_ABCD_@ABCG_DFH`ACDFIcDEFGIJcFGIJK`BDEGJ`ADEFHIKLMaFIJKLdEGHN_@ABEFGIJLOcDFIJKLO_@BDGHILQ_ABCDEGHJMNPQ_@CDFGHILMNOPQRaBCDEGHKMNR`CHKMNPQS_@ACEGHTU_@ABCDFGHILMNPQTUX`DFGHIPQTUVWYkNOSTWXZ`ADEFHILNPQRTWY,98,5,121,211,-1024.699149,33,03:50.9,>>sparse6<<:]__@`A_A_@ABCbCDaaBDaCG_FHaIcIJcJ`E`AEFMaIJKeG_@ABdIK_BQaBHNQ_@CDILcDM`HNcEU`ACDHdFGnTXdFHQ,80,23,10,322,-921.190934,28,12:12.0,>>sparse6<<:]__@`A_A_@ABCbCDaaBDaCGdFHaIcIJcIJ`E`AEFMaIJKeG_@ABdFIK_BQaBEHNQ_@CDGLbCDM`HNaCU`ACDHdGUnTXdFHIQ,85,18,10,322,-900.2490723,36,04:07.7,>>sparse6<<:]a?@_@AaB`A_@DaDEbCDFbEFbC_FH_AB`CE_DL_AB`FK`ABNbEFLP_@CGIMcEMOR_DJ_BCDK_@OQgIRSbEJTbIR_EVY_ADGHMdEQ,86,24,12,313,-938.9219274,30,11:50.7,>>sparse6<<:]a?@_@AaB`A_@DaDEbCDFbEFbC_FH_AB`CEdEL_AB`FK`ABNbEFLP`BCDGIMcEIMO_DJ_BCDK_@OQeIRbEJTbIR_EVY_ADGHMdEQ,89,21,9,316,-909.5317005
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,103,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_BCD`aBC_BC`ACDE`ADE`DEJdEK_BCDG`EKLbDEIbCH`AJOkLN_ACJQ_@D_@DEJqScGSqV`DJKQU`EO`DKUY`DER,-925.8800105,-964.8026799,-895.9602394,-931.0337453,118,00:00.1,>>sparse6<<:]a?_@A_@AB_@ABC_@BCDgABC_BC_@ACDE_@ABDE`ADEGJ`ABCEJK_@ABCDEGI`AEJKL_@BCEHIKMN`BCEFGHIJLMNO`AEJOdEKLMNQ_@ABCDGIJOPQ_@ACDIMS_@ADEIJLMQaEGHOQSTaBCGHPQSTV_QV`CDEGJKOPQUX`AEFGIJLOQSUY_@CDFGHKLMNQRTUY`BCEFGHIJKNPRTUWZ[,97,6,112,220,-1003.730968,30,04:19.9,>>sparse6<<:]a?_@A_AB_ABC`BCgABC_BC`ADE_@AEdEJeK_BCD`EKLbEIKbCEHaJOkLNaCJ`D_@DEJqScGqV`DJKQU`IOS`DKQUY`CEFR[,83,20,10,322,-910.2101809,25,14:05.4,>>sparse6<<:]a?_@A_AB_ABC`BCDgABC_BC`ADE_@ADEdEJeK_ABCD`EKL`BEIbCH`AJkLN_ACO_@D_@DEJqScGqV`DJKQU`EIO`DKUY`CEFR[,87,16,9,323,-881.6811966,39,04:49.8,>>sparse6<<:]a?_@A_@AB_@BC`CaBC`BE`ACEF`AB_ABDGIcDFIaE`ADEH`BI_@BK_BKO_@FJL`CDObCGIiOP`IOTeIKaMR_ADR_ADV_CDELS_@DELSZ_FP,90,23,16,306,-942.8349541,29,12:54.2,>>sparse6<<:]a?_@A_@AB_@ABC`CaBC`BE`ACEF`AB_ABEGIcDFI_A`ACDH`BI`BIK_BIKO_@FJL`CDObCGIiOP`IOTaEKaMR_ADR_ADV_CDELS_@BDELRZdFKP,97,16,13,309,-914.0806513
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,99,3,3,>>sparse6<<:]__@_@A_@AB_@ABCbCD`BCD_BDFbFGbDE_AaBDJbD`ACEaBCDE`DEF`CDFGaDK_J`DGHP`DHs`DaBDQaDKQ_DL`JKMNaENO`EGHK,-954.1553326,,-925.9221343,,128,00:00.1,>>sparse6<<:]__@_@A_@AB_@ABCaBCD_@ABCD_CDF`BFGaBCDEGH_ABCFaBCDGHJ_ABCDFGHK`ACDEGIaBCDEGLM_@ACEFKMN`BCDEFGKM_ACDEKLN_ABFGJLO`BDGHIMNPR`ACDEHNOPgOS`DFGMNOPR`ABCDEFHIJKNPQSV_ADEGIJKNOPQR_@BCDFIJLOPQRTU_ABEGJKMNRXaBEFIKMNOPQUWX_@EFGHIKMVZ,96,3,125,211,-1025.852714,37,04:33.4,>>sparse6<<:]a?_@A_@AB`BCbC_@ABCD_DFbFGbE_AaBCJbD`AEaBCDEM`CEF`CDFGaDK_J`GHP`Pg`DNRcDEJKQaIKOQ_DLaKMNeNOX`EGHK,79,20,17,319,-929.8656966,31,16:27.0,>>sparse6<<:]a?_@A_@B`ABCcD_@BCD_CFbFGbEaBaBCJbD`ACEaBCDE`EF`CDFGaDK_J`GHP`Ds`DNRaCDEJQaIJKOQ_BDLaKMNaENO`EGHK,82,17,14,322,-907.459952,,,,,,,,,,,,,,,,
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,81,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_A_A_@aCE`BD`DI`BJ`BDE`ACFbJ_BDHbNaCO`K`BEf_H`F`KRbCD`KRW_AK`RWaEM,-890.1959196,,-867.6613293,,135,00:00.1,>>sparse6<<:]a?@_@A_@AB_@ABC_AC_@ADE_@AB_ABCE_@ABCDE`BCDFGHIbEG_@BCEFHIJ`ACDFHLbDJL_BCDFGHMaBGJNOaBCDFHKNO_@GIJKN_@BDEHIKLPdFOPQ_@ACEHMO_@CEFHIJNPR_@BGIKMR_BCDFHILMOQRSVW`BGJKLRSW_ABCDEFHKMNOSUX_@DGIJKNQRSWXY_@ADEHIJKLMQSU,77,4,131,223,-1006.007934,19,05:32.5,>>sparse6<<:]a?@_@A_@AB_AC_A_AD_@aE`BD`DIbeHaFHbJL_BDHbNaCO`KbEf_H`FI`KRbCD`JKRW_AK`RSWaEM,69,12,7,347,-868.9822721,23,12:12.6,>>sparse6<<:]a?@_@A_@AB_AC_A_AD_@aCE`BD`DIbeHaFHbJL_BDHbNbCFO`KbEf_H_@F`KR_CD`JKRW_AK`RSWaEM,68,13,10,344,-855.7730775,,,,,,,,,,,,,,,,
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,108,5,5,>>sparse6<<:]__@_@A_@AB_@ABC_@AD_AB`ABCD`ACG_@CEaCDI`BDGaB_FGL`GH`BDKaDEIaDEIPdEPiJPQaDHKMaEGNaDFLbDJO`AEIMaG_AGOTePRbKOZ,-921.0752699,,-891.3215075,,112,00:00.1,>>sparse6<<:]_`_@_@AB`ABC_@AD_ABD`AC_@ACEF_@CGHaBCDEI`BCDFGHIaBGH_@ACFGHL_@ABCGHK_@BDGJK_ABDEFHIN_ADEGIMP_@ADEIPcDEIJPQ_@ABDEHIJKMOPbCDEFGMNPR`AFGHLMOPTUaBDEGIJOQS_@ABDFGIJLMOT`AGHIPQV_@BCGHOTUVcDEIPQRX_BFKMNOWZ,97,11,101,226,-994.4103809,32,03:54.4,>>sparse6<<:]_`_@_@ABaBC_@A_AB`CaC_@CHaCDI`BGaB_FGL`GH`DKaDEIaEGIPdEPjPQaDHKMdEGNaFGLbDJO`ADM`GH_HOTVePRbKZ,85,23,9,318,-888.6298755,30,12:55.4,>>sparse6<<:]_`_@_@ABaBC_@A_AB`CaC_@CHaCDI`BGaB_FGL`GH`DKaDEIaEGIPdEPjPQaDHKMeGMNaFGLbDJO`ADMaGH_HOTVePRbKZ,86,22,8,319,-866.860682,,,,,,,,,,,,,,,,
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,100,6,6,>>sparse6<<:]__@_@A_@AB_@ABC`CD`ACcEF`DE`DE`ACF`DEH_@dEHKcEI_HIKaDIL`COdEHO`L`CFJ`CEI`DHK_ABC_EJQ_@CJ`ADP`HMPZfJT,-924.0777748,,-897.0684071,,125,00:00.1,>>sparse6<<:]___@A_@AB`AB_@BDaBCaBCDEFcDE_@BEG`ACFGI_DEHI_CbDEHIKcDEGHI_DEHIJKM_@ABCDGILN`CDEFGIJOaDEGHLMOQ`CFJLQR_ABCDFJKNS_@CDIJNR`ABCDFHKMOQRU_ABCDFKLNQRSTUbCEFJLOQRT_CFJKLQTUVX_@ABCDLMPRVX`DEHIJKMPRSWYZeFJKTW,87,13,112,223,-999.0630579,40,03:10.3,>>sparse6<<:]___A_@B`ABdaBcEFcDE`aCFeH_dEHKeI_HIJKbIL`CEFdEHO`JLaJN`CIN`DHK_ABCQTbEJQ_CJ`AP`HMPZfJT,73,27,13,322,-889.8879682,37,09:57.1,>>sparse6<<:]___A_@AB`ABdaBcEFcD`aCFeH_dEHKeI_EHIKbILN`CFOdEHO`JLcFJ`CIN`DHK_ABCDQeJQ_CJ`APX`HJMPfJT,75,25,12,323,-870.0577201,,,,,,,,,,,,,,,,
6,0.3,steyvers,10,30,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,99,7,7,>>sparse6<<:]__@_@A_@AB_@ABC_CDaCDEaCEF`ABC_FGaGI`AGH_FGIgHKcFaFM`AFGOaCELP_DFQfHJPpQeQfNbDHaBFHeGQU`FOcEGKaFOPS,-935.4487381,,-905.5633076,,126,00:00.1,>>sparse6<<:]__@_@A_@AB_@ABC_@BCD_ABCE_@ACEF`ABDE_BEFGHaCGHI_@ABCGHJ_BCDFGIKaBDEGHJKLbCDFGLaBEFGIJM`ADEFGIKMNO_@ABCEIJLP_ACDFHMPQfHIJKOPaEMPQaEFGQ`EFGJKNOP_@ABCDHJR_@ABCEFGHOPQRSWbCDEFIKLMOPQUVX`EFGHKOP_CDEGHIJKLMPTYaBDEFHIJMOPQRSWX,96,3,123,213,-1023.443637,33,06:33.3,>>sparse6<<:]__@_@A_@B_@BC_CDbCaCEF`D_FaI`AGH_DFGIgHJKcFmaFGOcEILPdFQfHJpQegNaBDHaBCHOeFQU`FOeGKMaFOS,77,22,11,325,-917.1127225,25,09:35.5,>>sparse6<<:]__@_@A_@AB_@AB_CDbCEaCEF`D_FGaGI`AGH_FGIdGHKcFaMaFGOcELPdFQfHJpQenaBDHaBCHeQU`FOeGKMVYaFOS,82,17,8,328,-891.6341529,,,,,,,,,,,,,,,,
